industry,location_number,state,occupation,sex,initial_wage_per_day,date,num_workers,relative_wage
City public works,36,Pennsylvania,Machinists,M,1.50,1860-07,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1860-07,2,100
City public works,37,Pennsylvania,Laborers,M,1.25,1860-07,30,100
City public works,36,Pennsylvania,Machinists,M,1.50,1861-01,4,121
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1861-01,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1861-01,4,89
City public works,37,Pennsylvania,Laborers,M,1.25,1861-01,33,100
City public works,36,Pennsylvania,Machinists,M,1.50,1861-07,4,121
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1861-07,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1861-07,4,89
City public works,37,Pennsylvania,Laborers,M,1.25,1861-07,37,100
City public works,36,Pennsylvania,Machinists,M,1.50,1862-01,4,121
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1862-01,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1862-01,4,89
City public works,37,Pennsylvania,Laborers,M,1.25,1862-01,16,100
City public works,36,Pennsylvania,Machinists,M,1.50,1862-07,4,121
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1862-07,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1862-07,3,94
City public works,37,Pennsylvania,Laborers,M,1.25,1862-07,29,100
City public works,36,Pennsylvania,Machinists,M,1.50,1863-01,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1863-01,2,73
City public works,37,Pennsylvania,Laborers,M,1.25,1863-01,20,120
City public works,36,Pennsylvania,Machinists,M,1.50,1863-07,1,100
City public works,36,Pennsylvania,Watchmen,M,1.50,1863-07,2,73
City public works,37,Pennsylvania,Laborers,M,1.25,1863-07,34,120
City public works,36,Pennsylvania,Machinists,M,1.50,1864-01,4,146
City public works,36,Pennsylvania,Watchmen,M,1.50,1864-01,2,73
City public works,37,Pennsylvania,Laborers,M,1.25,1864-01,19,140
City public works,36,Pennsylvania,Machinists,M,1.50,1864-07,1,133
City public works,36,Pennsylvania,Watchmen,M,1.50,1864-07,2,73
City public works,37,Pennsylvania,Laborers,M,1.25,1864-07,38,140
City public works,36,Pennsylvania,Machinists,M,1.50,1865-01,6,175
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1865-01,1,150
City public works,36,Pennsylvania,Watchmen,M,1.50,1865-01,2,100
City public works,37,Pennsylvania,Laborers,M,1.25,1865-01,24,140
City public works,36,Pennsylvania,Machinists,M,1.50,1865-07,8,183
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1865-07,1,150
City public works,36,Pennsylvania,Watchmen,M,1.50,1865-07,2,100
City public works,37,Pennsylvania,Laborers,M,1.25,1865-07,37,140
City public works,36,Pennsylvania,Machinists,M,1.50,1866-01,12,183
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1866-01,1,150
City public works,36,Pennsylvania,Watchmen,M,1.50,1866-01,2,100
City public works,37,Pennsylvania,Laborers,M,1.25,1866-01,15,140
City public works,36,Pennsylvania,Machinists,M,1.50,1866-07,12,178
City public works,36,Pennsylvania,Pattern Makers,M,1.50,1866-07,1,150
City public works,36,Pennsylvania,Watchmen,M,1.50,1866-07,2,100
City public works,37,Pennsylvania,Laborers,M,1.25,1866-07,23,140
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1860-01,1,100
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1860-01,1,100
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1860-01,1,100
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1860-01,1,100
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1860-01,2,100
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1860-01,4,100
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1860-07,1,100
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1860-07,1,100
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1860-07,1,100
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1860-07,1,100
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1860-07,2,100
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1860-07,4,100
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1861-01,1,100
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1861-01,1,83
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1861-01,1,84
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1861-01,1,83
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1861-01,2,83
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1861-01,4,85
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1861-07,1,100
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1861-07,1,83
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1861-07,1,84
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1861-07,1,83
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1861-07,2,83
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1861-07,4,85
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1862-01,1,100
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1862-01,1,83
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1862-01,1,84
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1862-01,1,83
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1862-01,2,83
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1862-01,4,85
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1862-07,1,100
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1862-07,1,83
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1862-07,1,84
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1862-07,1,83
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1862-07,2,83
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1862-07,4,85
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1863-01,1,106
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1863-01,1,100
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1863-01,1,100
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1863-01,1,100
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1863-01,2,100
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1863-01,4,103
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1863-07,1,106
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1863-07,1,100
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1863-07,1,100
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1863-07,1,100
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1863-07,2,100
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1863-07,4,103
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1864-01,1,120
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1864-01,1,117
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1864-01,1,125
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1864-01,1,117
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1864-01,2,113
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1864-01,3,129
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1864-07,1,120
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1864-07,1,117
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1864-07,1,125
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1864-07,1,117
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1864-07,2,113
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1864-07,3,129
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1865-01,1,120
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1865-01,1,117
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1865-01,1,113
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1865-01,1,117
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1865-01,2,117
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1865-01,4,121
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1865-07,1,120
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1865-07,1,117
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1865-07,1,113
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1865-07,1,117
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1865-07,2,117
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1865-07,4,121
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1866-01,1,150
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1866-01,1,133
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1866-01,1,138
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1866-01,1,133
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1866-01,2,133
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1866-01,4,157
Cotton goods,38,Massachusetts,M'st'r Machinists,M,3.33,1866-07,1,150
Cotton goods,38,Massachusetts,Overseers Carding Dep't,M,3.00,1866-07,1,133
Cotton goods,38,Massachusetts,Overseers Cloth Room,M,2.00,1866-07,1,138
Cotton goods,38,Massachusetts,Overseers Dressing Dep't,M,3.00,1866-07,1,133
Cotton goods,38,Massachusetts,Overseers Spinning Dep't,M,3.00,1866-07,2,133
Cotton goods,38,Massachusetts,Overseers Weaving Dep't,M,2.065,1866-07,4,157
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1860-01,13,100
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1860-01,17,100
Cotton goods,38,Massachusetts,Backboys,M,0.265,1860-01,13,100
Cotton goods,38,Massachusetts,Balers,M,1.00,1860-01,1,100
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1860-01,2,100
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1860-01,1,100
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1860-07,13,100
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1860-07,17,100
Cotton goods,38,Massachusetts,Backboys,M,0.265,1860-07,13,100
Cotton goods,38,Massachusetts,Balers,M,1.00,1860-07,1,100
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1860-07,2,100
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1860-07,1,100
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1861-01,13,77
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1861-01,18,71
Cotton goods,38,Massachusetts,Backboys,M,0.265,1861-01,12,87
Cotton goods,38,Massachusetts,Balers,M,1.00,1861-01,1,83
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1861-01,2,83
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1861-01,1,100
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1861-07,13,77
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1861-07,18,71
Cotton goods,38,Massachusetts,Backboys,M,0.265,1861-07,12,87
Cotton goods,38,Massachusetts,Balers,M,1.00,1861-07,1,83
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1861-07,2,83
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1861-07,1,100
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1862-01,13,78
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1862-01,12,80
Cotton goods,38,Massachusetts,Backboys,M,0.265,1862-01,13,74
Cotton goods,38,Massachusetts,Balers,M,1.00,1862-01,1,83
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1862-01,2,83
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1862-01,1,111
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1862-07,13,78
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1862-07,12,80
Cotton goods,38,Massachusetts,Backboys,M,0.265,1862-07,13,106
Cotton goods,38,Massachusetts,Balers,M,1.00,1862-07,1,83
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1862-07,2,83
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1862-07,1,111
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1863-01,10,101
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1863-01,9,103
Cotton goods,38,Massachusetts,Backboys,M,0.265,1863-01,14,136
Cotton goods,38,Massachusetts,Balers,M,1.00,1863-01,1,108
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1863-01,1,129
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1863-01,1,111
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1863-07,10,101
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1863-07,9,103
Cotton goods,38,Massachusetts,Backboys,M,0.265,1863-07,14,158
Cotton goods,38,Massachusetts,Balers,M,1.00,1863-07,1,108
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1863-07,1,129
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1863-07,1,111
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1864-01,12,113
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1864-01,4,155
Cotton goods,38,Massachusetts,Backboys,M,0.265,1864-01,14,177
Cotton goods,38,Massachusetts,Balers,M,1.00,1864-01,1,133
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1864-01,1,150
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1864-01,1,117
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1864-07,12,113
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1864-07,4,155
Cotton goods,38,Massachusetts,Backboys,M,0.265,1864-07,14,177
Cotton goods,38,Massachusetts,Balers,M,1.00,1864-07,1,133
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1864-07,1,150
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1864-07,1,117
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1865-01,11,139
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1865-01,6,159
Cotton goods,38,Massachusetts,Backboys,M,0.265,1865-01,13,172
Cotton goods,38,Massachusetts,Balers,M,1.00,1865-01,1,133
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1865-01,2,159
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1865-01,1,122
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1865-07,11,139
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1865-07,6,159
Cotton goods,38,Massachusetts,Backboys,M,0.265,1865-07,13,172
Cotton goods,38,Massachusetts,Balers,M,1.00,1865-07,1,133
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1865-07,2,162
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1865-07,1,122
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1866-01,12,157
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1866-01,13,175
Cotton goods,38,Massachusetts,Backboys,M,0.265,1866-01,13,187
Cotton goods,38,Massachusetts,Balers,M,1.00,1866-01,1,167
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1866-01,2,175
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1866-01,1,150
Cotton goods,38,Massachusetts,Second Hands,M,1.365,1866-07,12,157
Cotton goods,38,Massachusetts,Third Hands,M,0.97,1866-07,13,175
Cotton goods,38,Massachusetts,Backboys,M,0.265,1866-07,13,187
Cotton goods,38,Massachusetts,Balers,M,1.00,1866-07,1,167
Cotton goods,38,Massachusetts,Beam-Carriers,M,0.835,1866-07,2,175
Cotton goods,38,Massachusetts,Beltmen,M,1.50,1866-07,1,150
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1860-01,4,100
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1860-01,1,100
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1860-01,2,100
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1860-01,5,100
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1860-01,7,100
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1860-07,4,100
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1860-07,1,100
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1860-07,2,100
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1860-07,5,100
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1860-07,7,100
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1861-01,4,97
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1861-01,2,100
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1861-01,1,86
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1861-01,2,100
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1861-01,6,102
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1861-01,7,90
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1861-07,4,97
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1861-07,2,100
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1861-07,1,86
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1861-07,2,100
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1861-07,6,102
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1861-07,7,90
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1862-01,3,103
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1862-01,2,106
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1862-01,1,95
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1862-01,2,100
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1862-01,7,113
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1862-01,3,111
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1862-07,3,106
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1862-07,2,106
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1862-07,1,95
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1862-07,2,100
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1862-07,7,113
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1862-07,3,111
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1863-01,3,106
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1863-01,1,124
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1863-01,2,100
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1863-01,1,116
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1863-01,6,113
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1863-01,3,111
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1863-07,3,106
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1863-07,1,124
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1863-07,2,100
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1863-07,1,116
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1863-07,6,113
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1863-07,3,111
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1864-01,3,116
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1864-01,1,159
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1864-01,2,98
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1864-01,1,116
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1864-01,6,132
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1864-01,3,120
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1864-07,3,116
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1864-07,1,159
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1864-07,2,98
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1864-07,1,116
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1864-07,6,132
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1864-07,3,120
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1865-01,3,151
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1865-01,1,153
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1865-01,2,107
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1865-01,2,130
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1865-01,6,168
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1865-01,3,140
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1865-07,3,151
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1865-07,1,153
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1865-07,2,107
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1865-07,2,130
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1865-07,6,168
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1865-07,3,140
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1866-01,3,158
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1866-01,4,144
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1866-01,1,114
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1866-01,1,139
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1866-01,6,164
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1866-01,3,141
Cotton goods,38,Massachusetts,Blacksmiths,M,1.79,1866-07,3,158
Cotton goods,38,Massachusetts,Bobbin Men,M,1.415,1866-07,4,144
Cotton goods,38,Massachusetts,Boilermen,M,1.75,1866-07,1,114
Cotton goods,38,Massachusetts,B'l'rm'n's' Helpers,M,1.08,1866-07,1,139
Cotton goods,38,Massachusetts,Carpent's,M,1.52,1866-07,6,164
Cotton goods,38,Massachusetts,Card Grinders,M,1.025,1866-07,3,141
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1860-01,33,100
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1860-01,6,100
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1860-01,1,100
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1860-01,5,100
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1860-01,2,100
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1860-01,7,100
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1860-07,33,100
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1860-07,6,100
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1860-07,1,100
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1860-07,5,100
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1860-07,2,100
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1860-07,7,100
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1861-01,33,92
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1861-01,4,88
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1861-01,1,82
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1861-01,4,81
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1861-01,2,92
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1861-01,7,97
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1861-07,33,92
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1861-07,4,88
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1861-07,1,82
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1861-07,4,81
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1861-07,2,92
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1861-07,7,97
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1862-01,33,97
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1862-01,4,110
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1862-01,1,82
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1862-01,4,81
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1862-01,2,126
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1862-01,7,105
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1862-07,33,97
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1862-07,4,110
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1862-07,1,82
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1862-07,4,81
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1862-07,2,126
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1862-07,7,105
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1863-01,27,124
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1863-01,4,117
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1863-01,1,109
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1863-01,4,111
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1863-01,2,118
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1863-01,7,109
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1863-07,27,124
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1863-07,4,117
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1863-07,1,109
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1863-07,4,111
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1863-07,2,118
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1863-07,7,109
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1864-01,26,139
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1864-01,3,113
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1864-01,1,133
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1864-01,4,141
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1864-01,2,146
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1864-01,8,128
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1864-07,26,139
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1864-07,3,113
Cotton goods,38,Massachusetts,Entrymen,M,0.92,1864-07,1,133
Cotton goods,38,Massachusetts,Filling Carriers,M,0.83,1864-07,4,141
Cotton goods,38,Massachusetts,Lap Carriers,M,0.71,1864-07,2,146
Cotton goods,38,Massachusetts,M'chinists,M,1.565,1864-07,8,128
Cotton goods,38,Massachusetts,Dopfers,M,0.315,1865-01,26,186
Cotton goods,38,Massachusetts,Double Tenders,M,0.64,1865-01,3,198
